palabra,freq,diario,por_noticia
muestra,41,infobae,0.78222
color,63,lanacion,0.78034
posición,262,lanacion,0.77976
tabla,262,lanacion,0.77976
Joseph,14,infobae,0.77778
aroma,14,infobae,0.77778
blanco,14,infobae,0.77778
boca,14,infobae,0.77778
cita,14,infobae,0.77778
conocimiento,14,infobae,0.77778
cuidado,14,infobae,0.77778
eyaculación,14,infobae,0.77778
fantasía,14,infobae,0.77778
renovación,14,infobae,0.77778
visas,14,infobae,0.77778
Ámsterdam,14,infobae,0.77778
niño,71,lanacion,0.77559
argentinos,40,infobae,0.77536
realidad,17,infobae,0.77304
auto,88,infobae,0.77243
entrada,42,infobae,0.77159
poder,47,diariodeleuco,0.77049
firma,37,lanacion,0.77017
aire,34,infobae,0.76969
zona,14,infobae,0.76851
mamá,102,infobae,0.76166
drogas,14,infobae,0.76023
amigo,79,lanacion,0.75942
puente,31,lanacion,0.7561
seguridad,62,lanacion,0.7556
economía,134,lanacion,0.75371
AFIP,51,lanacion,0.75262
conductor,103,infobae,0.75039
teléfono,81,lanacion,0.75
ejemplo,50,lanacion,0.74297
AstraZeneca,14,infobae,0.73684
Parkinson,14,infobae,0.73684
célula,14,infobae,0.73684
vph,14,infobae,0.73684
club,206,lanacion,0.73452
sabor,12,infobae,0.73015
materia,25,lanacion,0.72487
hermano,62,lanacion,0.72465
reserva,67,infobae,0.72368
sábado,34,infobae,0.7234
gente,156,lanacion,0.72226
término,21,infobae,0.72088
Fondo,123,infobae,0.72057
impacto,30,infobae,0.71945
foto,720,todonoticias,0.71785
gobierno,961,clarin,0.7161
gol,240,lanacion,0.71429
Juan Cabandié,5,infobae,0.71429
Lácteos Mayol,5,infobae,0.71429
Trenque Lauquen,5,infobae,0.71429
bloqueo,5,infobae,0.71429
grano,5,infobae,0.71429
litro,5,infobae,0.71429
naturaleza,10,infobae,0.71429
puerto,5,infobae,0.71429
representante,5,infobae,0.71429
sucursal,10,infobae,0.71429
vaca,5,infobae,0.71429
receta,18,infobae,0.70921
proceso,45,infobae,0.709
vacuna,248,eldestape,0.70857
venta,105,lanacion,0.70543
investigador,26,infobae,0.705
novela,33,infobae,0.70213
justicia,99,lanacion,0.7017
idea,48,lanacion,0.70069
Bull,10,lanacion,0.69964
temperatura,310,lanacion,0.6982
periodista,91,infobae,0.69603
dinosaurio,18,lanacion,0.69231
titanosaurio,18,lanacion,0.69231
capital,44,infobae,0.69221
carrera,75,infobae,0.68536
compra,91,lanacion,0.68512
Sinopharm,13,infobae,0.68421
anticuerpo,13,infobae,0.68421
carga,13,infobae,0.68421
infección,13,infobae,0.68421
base,16,infobae,0.68322
pago,73,lanacion,0.68062
costo,86,lanacion,0.68038
policía,61,lanacion,0.68015
Consejo,70,infobae,0.678
reclamo,9,infobae,0.67781
Claypole,67,infobae,0.67677
decreto,58,lanacion,0.67534
presidente,513,perfil,0.67323
capacidad,18,infobae,0.67321
torneo,226,lanacion,0.67262
Alberto,41,diariodeleuco,0.67213
departamento,29,lanacion,0.67147
Hydrogen,4,lanacion,0.66667
Samsung,72,lanacion,0.66667
Sistema,4,lanacion,0.66667
bloqueo,4,lanacion,0.66667
chasis,4,lanacion,0.66667
cilindro,4,lanacion,0.66667
combustible,4,lanacion,0.66667
cátodo,4,lanacion,0.66667
lmph2g,4,lanacion,0.66667
par,4,lanacion,0.66667
resistencia,4,lanacion,0.66667
rpm,4,lanacion,0.66667
segundo,4,lanacion,0.66667
MELI,12,infobae,0.66666
Parque Patagonia,12,infobae,0.66666
bacteria,12,infobae,0.66666
bienestar,12,infobae,0.66666
blend,12,infobae,0.66666
bodega,12,infobae,0.66666
color,12,infobae,0.66666
generación,12,infobae,0.66666
goldenglobes,12,infobae,0.66666
hambre,12,infobae,0.66666
mente,12,infobae,0.66666
parrilla,12,infobae,0.66666
presión,12,infobae,0.66666
relato,12,infobae,0.66666
toque,12,infobae,0.66666
vestido,12,infobae,0.66666
interés,48,lanacion,0.66606
encuentro,57,infobae,0.66584
funcionario,92,lanacion,0.66098
Asamblea,10,infobae,0.65967
máscara,17,lanacion,0.65385
promedio,18,infobae,0.65377
Ministerio,80,lanacion,0.64492
Madrid,21,infobae,0.6438
aprendizaje,16,infobae,0.6438
futbol,165,lanacion,0.64286
ciberseguridad,9,infobae,0.64286
prensa,9,infobae,0.64286
peso,67,lanacion,0.6396
través,64,lanacion,0.63949
viernes,30,infobae,0.6383
solución,20,infobae,0.63435
desalojo,26,lanacion,0.63415
autoridad,16,infobae,0.63393
víctima,81,infobae,0.63274
avelumab,12,infobae,0.63158
calle,69,infobae,0.63133
caballo,44,infobae,0.63132
noche,67,infobae,0.62955
hecho,45,lanacion,0.62564
humanos,40,lanacion,0.62399
decisión,99,lanacion,0.6238
justicia,74,infobae,0.62082
presidente,830,clarin,0.61848
expulsión,22,infobae,0.61806
éxito,16,infobae,0.61465
material,29,lanacion,0.61415
look,18,infobae,0.6123
homicidio,30,lanacion,0.61224
minuto,6975,popular,0.61104
título,208,lanacion,0.60529
River,203,lanacion,0.60417
aplicación,16,infobae,0.60413
China,78,lanacion,0.60133
estudio,24,lanacion,0.59341
presidente,434,paginadoce,0.59128
firma,15,infobae,0.59102
fiscal,36,diariodeleuco,0.59016
justicia,36,diariodeleuco,0.59016
Justicia,99,infobae,0.58859
apuesto,6715,popular,0.58826
metro,23,infobae,0.58767
España,140,lanacion,0.58713
funcionario,105,infobae,0.58486
ajuste,24,lanacion,0.58456
vacuna,780,clarin,0.58122
cura,11,infobae,0.57895
robot,34,lanacion,0.57634
partícula,18,lanacion,0.5755
autor,27,infobae,0.57447
Formosa,123,lanacion,0.57209
Banco Macro,8,infobae,0.57143
Bolsa,4,infobae,0.57143
Constantino,4,infobae,0.57143
Indonesia,4,infobae,0.57143
Managua,8,infobae,0.57143
Novo Nordisk,8,infobae,0.57143
Work,8,infobae,0.57143
agroquímicos,4,infobae,0.57143
capacitación,8,infobae,0.57143
falta,4,infobae,0.57143
rúcula,4,infobae,0.57143
ganador,6514,popular,0.57065
proceso,38,lanacion,0.56964
tema,64,infobae,0.56944
gobierno,403,telam,0.56921
presidente,403,telam,0.56921
América,36,infobae,0.5692
perro,70,lanacion,0.56305
título,63,infobae,0.56298
música,55,lanacion,0.56099
Luna,45,lanacion,0.55661
CAS,10,infobae,0.55556
Cabernet Sauvignon,10,infobae,0.55556
cocción,10,infobae,0.55556
colegio,10,infobae,0.55556
comensal,10,infobae,0.55556
comportamiento,10,infobae,0.55556
conservación,10,infobae,0.55556
dejo,10,infobae,0.55556
enfoque,10,infobae,0.55556
entrenador,55,infobae,0.55556
equilibrio,10,infobae,0.55556
escuela,10,infobae,0.55556
estilo,10,infobae,0.55556
fauna,10,infobae,0.55556
frescura,10,infobae,0.55556
habilidad,10,infobae,0.55556
hormona,10,infobae,0.55556
objetivo,10,infobae,0.55556
protagonista,10,infobae,0.55556
referencia,10,infobae,0.55556
stress,10,infobae,0.55556
tanino,10,infobae,0.55556
tercero,10,infobae,0.55556
total,28,infobae,0.55458
Macri,82,lanacion,0.55407
Antártida,26,infobae,0.55319
punto,130,lanacion,0.55276
video,95,lanacion,0.5503
chico,63,lanacion,0.55024
fuente,42,lanacion,0.54953
diputado,93,infobae,0.54952
plazo,31,lanacion,0.54824
dólar,734,clarin,0.54694
Corte,86,infobae,0.54289
discurso,33,diariodeleuco,0.54098
vacuna,380,telam,0.53672
ambiente,22,lanacion,0.53659
mujer,393,paginadoce,0.53542
gobierno,537,todonoticias,0.53539
literatura,16,lanacion,0.53333
poesía,16,lanacion,0.53333
canción,35,infobae,0.53191
vacuna,389,paginadoce,0.52997
detalle,12,infobae,0.52955
producto,56,lanacion,0.52888
cine,53,infobae,0.52735
Bariloche,10,infobae,0.52632
distancia,10,infobae,0.52632
esquema,10,infobae,0.52632
transmisión,10,infobae,0.52632
libertad,46,infobae,0.52627
abril,32,lanacion,0.5254
Racing,52,infobae,0.52525
personaje,103,lanacion,0.52512
actividad,62,lanacion,0.52471
March,32,diariodeleuco,0.52459
causa,32,diariodeleuco,0.52459
minuto,56,infobae,0.52384
enero,35,lanacion,0.5224
Cristina Kirchner,97,lanacion,0.52161
isla,17,infobae,0.52101
carta,15,infobae,0.51975
Apple,43,lanacion,0.51919
Instagram,519,todonoticias,0.51745
trabajador,96,infobae,0.51713
Francia,143,lanacion,0.51606
alquiler,63,infobae,0.51534
amor,151,lanacion,0.51518
lista,139,lanacion,0.51444
cantidad,146,lanacion,0.51334
plazo,72,infobae,0.51187
Policía,25,lanacion,0.5102
kilo,5811,popular,0.50907
franja,225,lanacion,0.50676
moneda,75,lanacion,0.50657
cancha,57,infobae,0.50645
etapa,20,infobae,0.50312
red,60,lanacion,0.50109
Italia,153,lanacion,0.50029
atmósfera,13,lanacion,0.5
cerebro,13,lanacion,0.5
manuscrito,15,lanacion,0.5
Corn Island,7,infobae,0.5
Prensa Nicaragua,7,infobae,0.5
bar,7,infobae,0.5
Poder,62,lanacion,0.49952
contrato,76,infobae,0.49907
Argentina,174,eldestape,0.49714
situación,77,lanacion,0.49608
marihuana,14,infobae,0.49486
emoción,31,infobae,0.49309
foto,661,clarin,0.49255
lenguaje,17,lanacion,0.49215
poema,17,lanacion,0.49215
futuro,18,infobae,0.49159
papa,113,lanacion,0.49154
Maradona,68,infobae,0.49144
vuelo,30,infobae,0.4913
campeón,165,lanacion,0.49107
fecha,182,lanacion,0.49099
cámara,53,lanacion,0.49074
Reino,149,lanacion,0.49013
Ciudad,42,lanacion,0.48983
abogado,24,lanacion,0.4898
Museo,23,infobae,0.48936
recorrido,23,infobae,0.48936
categoría,62,lanacion,0.48751
comunidad,13,infobae,0.48646
CABA,14,infobae,0.486
Barclays,33,lanacion,0.48529
mensaje,73,lanacion,0.48251
aplicación,55,lanacion,0.48161
diseño,13,infobae,0.4799
tecnología,18,infobae,0.47886
actualización,25,lanacion,0.47748
candidato,46,infobae,0.47703
huracán,51,lanacion,0.47696
sala,38,infobae,0.47576
función,29,infobae,0.47542
nbsp,29,diariodeleuco,0.47541
camiseta,47,infobae,0.47475
usuario,37,infobae,0.47466
adulto,9,infobae,0.47368
distribución,9,infobae,0.47368
variante,9,infobae,0.47368
útero,9,infobae,0.47368
kilo,17,lanacion,0.47331
suelo,16,lanacion,0.47286
China,27,infobae,0.47279
acceso,24,lanacion,0.47084
nombre,49,infobae,0.47037
médico,29,lanacion,0.47026
Perseverance,16,lanacion,0.46938
científico,13,lanacion,0.46923
escritura,22,infobae,0.46809
control,62,lanacion,0.46726
crimen,24,lanacion,0.46698
cuerpo,28,lanacion,0.46684
seudónimo,14,lanacion,0.46667
producción,78,lanacion,0.46577
India,141,lanacion,0.46382
tiburón,12,lanacion,0.46154
época,40,infobae,0.46069
Rusia,140,lanacion,0.46053
Argentina,28,diariodeleuco,0.45902
elección,28,diariodeleuco,0.45902
Alberto Fernández,28,diariodeleuco,0.45902
plataforma,44,lanacion,0.45671
educación,45,lanacion,0.45627
virus,53,lanacion,0.45572
comisión,85,lanacion,0.45568
público,24,infobae,0.45477
agua,11,infobae,0.45353
clase,29,infobae,0.45276
delincuente,26,lanacion,0.45183
género,18,lanacion,0.45098
respecto,131,lanacion,0.45077
preocupación,137,lanacion,0.45066
documento,20,lanacion,0.44792
imagen,32,infobae,0.44762
Borges,21,infobae,0.44681
Boca,150,lanacion,0.44643
diario,27,infobae,0.44573
dólar,156,eldestape,0.44571
oferta,26,lanacion,0.44519
Bonarda,8,infobae,0.44444
Embajada,8,infobae,0.44444
Kirchner,8,infobae,0.44444
MN,8,infobae,0.44444
Patagonia,8,infobae,0.44444
Ruderman,8,infobae,0.44444
Stoller,8,infobae,0.44444
chef,8,infobae,0.44444
ecosistema,8,infobae,0.44444
enseñanza,8,infobae,0.44444
excitación,8,infobae,0.44444
filtro,8,infobae,0.44444
gusto,8,infobae,0.44444
manga,8,infobae,0.44444
maquillaje,8,infobae,0.44444
posibilidad,8,infobae,0.44444
segmento,8,infobae,0.44444
trufas,8,infobae,0.44444
