palabra,freq,diario,por_noticia
coronavirus,13,ambito,0.01611
obra,13,ambito,0.01611
Buenos Aires,13,ambito,0.01611
vacuna,75,lanacion,0.01608
hijo,16,todonoticias,0.01583
dólar,16,todonoticias,0.01583
Sinopharm,10,telam,0.0158
febrero,10,telam,0.0158
Pollo Vignolo,6,eldestape,0.01579
dólar,6,eldestape,0.01579
Larreta,6,eldestape,0.01579
Liga,151,popular,0.01571
Vizzotti,150,popular,0.0156
Covid,11,perfil,0.01554
marzo,11,perfil,0.01554
Aldosivi,144,popular,0.01498
febrero,20,clarin,0.01489
récord,12,ambito,0.01487
Ginés González García,15,todonoticias,0.01484
Newells,141,popular,0.01467
partido,68,lanacion,0.01458
Alberto Fernández,9,telam,0.01422
femicidio,9,telam,0.01422
clase,9,telam,0.01422
EEUU,9,telam,0.01422
Buenos Aires,9,telam,0.01422
acuerdo,9,telam,0.01422
plan,9,telam,0.01422
dosis,19,clarin,0.01415
Ciudad,19,clarin,0.01415
Isidro,136,popular,0.01415
Argentina,10,perfil,0.01412
semana,10,perfil,0.01412
salud,14,todonoticias,0.01385
docente,11,ambito,0.01363
Alberto,11,ambito,0.01363
Sarmiento,131,popular,0.01363
foto,130,popular,0.01352
Luna,130,popular,0.01352
partido,128,popular,0.01331
febrero,128,popular,0.01331
Argentina,10,paginadoce,0.01328
presidente,127,popular,0.01321
final,127,popular,0.01321
Guadalupe,5,eldestape,0.01316
inflación,5,eldestape,0.01316
elección,5,eldestape,0.01316
Alberto Fernández,5,eldestape,0.01316
enero,5,eldestape,0.01316
docente,5,eldestape,0.01316
Vizzotti,5,eldestape,0.01316
Dólar,5,eldestape,0.01316
Kicillof,5,eldestape,0.01316
cobro,5,eldestape,0.01316
vacunación,61,lanacion,0.01308
David Garzón,125,popular,0.013
Horóscopo,60,lanacion,0.01286
casa,13,todonoticias,0.01286
Boca,13,todonoticias,0.01286
Buenos Aires,9,perfil,0.01271
reunión,122,popular,0.01269
pandemia,17,clarin,0.01266
lunes,59,lanacion,0.01265
marzo,8,telam,0.01264
crimen,8,telam,0.01264
proyecto,8,telam,0.01264
pandemia,8,telam,0.01264
robótica,121,popular,0.01259
marzo,121,popular,0.01259
triunfo,10,ambito,0.01239
Dólar,10,ambito,0.01239
venta,10,ambito,0.01239
efecto,10,ambito,0.01239
Covid,10,ambito,0.01239
inicio,156,infobae,0.01233
Alberto Fernández,118,popular,0.01227
contagio,155,infobae,0.01225
choque,117,popular,0.01217
viernes,56,lanacion,0.01201
vacunación,9,paginadoce,0.01195
casa,16,clarin,0.01191
mes,12,todonoticias,0.01187
femicidio,12,todonoticias,0.01187
miércoles,114,popular,0.01186
Racing,114,popular,0.01186
martes,55,lanacion,0.01179
visita,113,popular,0.01175
empate,112,popular,0.01165
campeonato,112,popular,0.01165
Ricardo Zielinski,112,popular,0.01165
Juan Antonio Pizzi,112,popular,0.01165
división,112,popular,0.01165
Monumental,112,popular,0.01165
Central,112,popular,0.01165
miércoles,54,lanacion,0.01158
Madrid,111,popular,0.01155
euro,146,infobae,0.01154
provincia,110,popular,0.01144
viernes,109,popular,0.01134
México,8,perfil,0.0113
hijo,8,perfil,0.0113
plan,8,perfil,0.0113
Maradona,8,perfil,0.0113
titular,108,popular,0.01123
lista,15,clarin,0.01117
muerte,15,clarin,0.01117
Argentina,9,ambito,0.01115
Macri,9,ambito,0.01115
clima,9,ambito,0.01115
fecha,9,ambito,0.01115
ley,9,ambito,0.01115
dosis,7,telam,0.01106
Guzmán,7,telam,0.01106
personal,7,telam,0.01106
México,7,telam,0.01106
visita,7,telam,0.01106
Vizzotti,7,telam,0.01106
Guadalupe,7,telam,0.01106
muerte,7,telam,0.01106
efeméride,7,telam,0.01106
juicio,7,telam,0.01106
lunes,7,telam,0.01106
docente,7,telam,0.01106
ciudad,7,telam,0.01106
domingo,51,lanacion,0.01093
vuelta,105,popular,0.01092
pandemia,11,todonoticias,0.01088
auto,11,todonoticias,0.01088
fallecimiento,136,infobae,0.01075
femicidio,8,paginadoce,0.01062
marzo,8,paginadoce,0.01062
efeméride,8,paginadoce,0.01062
febrero,8,paginadoce,0.01062
vuelta,8,paginadoce,0.01062
Buenos Aires,8,paginadoce,0.01062
Ecuador,8,paginadoce,0.01062
juicio,8,paginadoce,0.01062
Patronato,102,popular,0.01061
jubilación,4,eldestape,0.01053
FMI,4,eldestape,0.01053
presidente,4,eldestape,0.01053
River,4,eldestape,0.01053
lunes,4,eldestape,0.01053
Anses,4,eldestape,0.01053
jubilados,4,eldestape,0.01053
aumento,4,eldestape,0.01053
acuerdo,4,eldestape,0.01053
precio,4,eldestape,0.01053
futbol,4,eldestape,0.01053
Ginés González García,4,eldestape,0.01053
vacunatorio,4,eldestape,0.01053
clase,4,eldestape,0.01053
Ginés,4,eldestape,0.01053
Riquelme,4,eldestape,0.01053
Ministerio,4,eldestape,0.01053
apoyo,4,eldestape,0.01053
marcha,4,eldestape,0.01053
jornada,49,lanacion,0.01051
estudiante,101,popular,0.01051
Villa,14,clarin,0.01042
provincia,14,clarin,0.01042
Sputnik,14,clarin,0.01042
México,14,clarin,0.01042
Neuquén,47,lanacion,0.01008
Mendoza,47,lanacion,0.01008
pandemia,8,ambito,0.00991
Consenso,8,ambito,0.00991
clave,8,ambito,0.00991
acuerdo,8,ambito,0.00991
ganancia,8,ambito,0.00991
lunes,8,ambito,0.00991
empresario,8,ambito,0.00991
vip,8,ambito,0.00991
Ciudad,7,perfil,0.00989
MasterChef,7,perfil,0.00989
salud,7,perfil,0.00989
vuelta,7,perfil,0.00989
escándalo,7,perfil,0.00989
Lázaro Báez,7,perfil,0.00989
inflación,7,perfil,0.00989
riesgo,7,perfil,0.00989
cambio,7,perfil,0.00989
partido,10,todonoticias,0.00989
denuncia,10,todonoticias,0.00989
detalle,10,todonoticias,0.00989
personal,10,todonoticias,0.00989
padre,10,todonoticias,0.00989
cambio,95,popular,0.00988
usd,124,infobae,0.0098
Braian Romero,94,popular,0.00978
Vélez,94,popular,0.00978
minuto,13,clarin,0.00968
fiscal,13,clarin,0.00968
mercado,13,clarin,0.00968
gobierno,122,infobae,0.00964
triunfo,6,telam,0.00948
US,6,telam,0.00948
Córdoba Open,6,telam,0.00948
partido,6,telam,0.00948
Ciudad,6,telam,0.00948
Italia,6,telam,0.00948
Biden,6,telam,0.00948
Sputnik,6,telam,0.00948
regreso,6,telam,0.00948
China,6,telam,0.00948
líder,6,telam,0.00948
Federico Coria,91,popular,0.00947
padre,90,popular,0.00936
mujer,7,paginadoce,0.0093
Copa Liga,7,paginadoce,0.0093
clima,7,paginadoce,0.0093
par,7,paginadoce,0.0093
pronóstico,7,paginadoce,0.0093
Buenos Aires,89,popular,0.00926
independiente,88,popular,0.00915
racha,88,popular,0.00915
martes,88,popular,0.00915
Agustín Canapino,88,popular,0.00915
emergencia,88,popular,0.00915
Rosario,88,popular,0.00915
Izquierdoz,88,popular,0.00915
justo,88,popular,0.00915
carácter,88,popular,0.00915
Felippe,87,popular,0.00905
Luis Zubeldía,87,popular,0.00905
Omar,87,popular,0.00905
Avellaneda,87,popular,0.00905
Santiago,42,lanacion,0.00901
Río,42,lanacion,0.00901
hijo,12,clarin,0.00894
marcha,12,clarin,0.00894
Angostura,12,clarin,0.00894
historia,12,clarin,0.00894
femicidio,12,clarin,0.00894
Ciudad,9,todonoticias,0.0089
mujer,9,todonoticias,0.0089
hombre,9,todonoticias,0.0089
Diego Maradona,9,todonoticias,0.0089
video,9,todonoticias,0.0089
joven,9,todonoticias,0.0089
Barcelona,9,todonoticias,0.0089
Ministerio,9,todonoticias,0.0089
hermano,9,todonoticias,0.0089
Buenos Aires,9,todonoticias,0.0089
Lázaro Báez,9,todonoticias,0.0089
denuncia,85,popular,0.00884
Defensa,85,popular,0.00884
video,84,popular,0.00874
punto,84,popular,0.00874
robo,84,popular,0.00874
penal,84,popular,0.00874
marzo,7,ambito,0.00867
Córdoba,7,ambito,0.00867
reunión,7,ambito,0.00867
acción,7,ambito,0.00867
Maradona,7,ambito,0.00867
SP Merval,7,ambito,0.00867
economía,7,ambito,0.00867
Fe,40,lanacion,0.00858
elección,82,popular,0.00853
salud,82,popular,0.00853
fin,6,perfil,0.00847
hombre,6,perfil,0.00847
personal,6,perfil,0.00847
China,6,perfil,0.00847
docente,6,perfil,0.00847
foto,6,perfil,0.00847
mensaje,6,perfil,0.00847
EE UU,6,perfil,0.00847
prueba,6,perfil,0.00847
cara,6,perfil,0.00847
muerte,6,perfil,0.00847
Joe Biden,6,perfil,0.00847
padre,6,perfil,0.00847
pandemia,6,perfil,0.00847
mujer,6,perfil,0.00847
Verbitsky,81,popular,0.00843
motivación,81,popular,0.00843
fórmula,81,popular,0.00843
palabra,81,popular,0.00843
Hiena Barrios,81,popular,0.00843
Facundo Manes,81,popular,0.00843
mujer,81,popular,0.00843
pandemia,81,popular,0.00843
disculpa,81,popular,0.00843
wifi,81,popular,0.00843
Jonathan Barros,81,popular,0.00843
domingo,81,popular,0.00843
river,81,popular,0.00843
gobierno,39,lanacion,0.00836
perro,79,popular,0.00822
marzo,11,clarin,0.00819
Boca,11,clarin,0.00819
Estados,11,clarin,0.00819
pata,77,popular,0.00801
Tinder,77,popular,0.00801
inicio,77,popular,0.00801
cola,77,popular,0.00801
Ciudad,6,paginadoce,0.00797
muerte,6,paginadoce,0.00797
Estados,6,paginadoce,0.00797
gobierno,6,paginadoce,0.00797
espionaje,6,paginadoce,0.00797
Messi,6,paginadoce,0.00797
certamen,76,popular,0.00791
fixture,76,popular,0.00791
amor,8,todonoticias,0.00791
policía,8,todonoticias,0.00791
mensaje,8,todonoticias,0.00791
vuelta,8,todonoticias,0.00791
fiscal,8,todonoticias,0.00791
moda,8,todonoticias,0.00791
River,8,todonoticias,0.00791
MasterChef Celebrity,8,todonoticias,0.00791
look,8,todonoticias,0.00791
Boca,5,telam,0.0079
frente,5,telam,0.0079
público,5,telam,0.0079
fecha,5,telam,0.0079
contagio,5,telam,0.0079
Barcelona,5,telam,0.0079
aumento,5,telam,0.0079
derecho,5,telam,0.0079
independencia,5,telam,0.0079
Irán,5,telam,0.0079
reunión,5,telam,0.0079
Salud,5,telam,0.0079
desarrollo,5,telam,0.0079
empresario,5,telam,0.0079
máxima,5,telam,0.0079
causa,5,telam,0.0079
ministro,5,telam,0.0079
campaña,5,telam,0.0079
marcha,5,telam,0.0079
venta,5,telam,0.0079
grado,5,telam,0.0079
semana,5,telam,0.0079
mes,3,eldestape,0.00789
serie,3,eldestape,0.00789
Ganancias,3,eldestape,0.00789
estreno,3,eldestape,0.00789
defensa,3,eldestape,0.00789
furia,3,eldestape,0.00789
bono,3,eldestape,0.00789
escándalo,3,eldestape,0.00789
cine,3,eldestape,0.00789
Carlos Tevez,3,eldestape,0.00789
Quirós,3,eldestape,0.00789
Mario Pergolini,3,eldestape,0.00789
decisión,3,eldestape,0.00789
ley,3,eldestape,0.00789
Consejo,3,eldestape,0.00789
Villa,3,eldestape,0.00789
padre,3,eldestape,0.00789
Buenos Aires,3,eldestape,0.00789
Femicidio,3,eldestape,0.00789
Axel Kicillof,3,eldestape,0.00789
personal,3,eldestape,0.00789
causa,3,eldestape,0.00789
fin,3,eldestape,0.00789
dinero,3,eldestape,0.00789
Marcelo Gallardo,3,eldestape,0.00789
regreso,3,eldestape,0.00789
Cambiemos,3,eldestape,0.00789
China,3,eldestape,0.00789
millón,3,eldestape,0.00789
Angostura,3,eldestape,0.00789
paro,3,eldestape,0.00789
Martín Guzmán,3,eldestape,0.00789
juez,3,eldestape,0.00789
agenda,3,eldestape,0.00789
femicidio,74,popular,0.0077
rating,73,popular,0.00759
recompensa,72,popular,0.00749
octavo,72,popular,0.00749
masterchef,72,popular,0.00749
Celebrity,72,popular,0.00749
accidente,72,popular,0.00749
aumento,10,clarin,0.00745
mujer,10,clarin,0.00745
clave,10,clarin,0.00745
video,10,clarin,0.00745
precio,10,clarin,0.00745
Netflix,10,clarin,0.00745
Covid,10,clarin,0.00745
región,6,ambito,0.00743
construcción,6,ambito,0.00743
Brasil,6,ambito,0.00743
precio,6,ambito,0.00743
caída,6,ambito,0.00743
medio,6,ambito,0.00743
inversor,6,ambito,0.00743
riesgo,6,ambito,0.00743
bono,6,ambito,0.00743
anuncio,6,ambito,0.00743
viernes,6,ambito,0.00743
blanqueo,6,ambito,0.00743
inflación,6,ambito,0.00743
EEUU,6,ambito,0.00743
Barcelona,6,ambito,0.00743
pronóstico,6,ambito,0.00743
Bolsonaro,6,ambito,0.00743
Petrobras,6,ambito,0.00743
mes,6,ambito,0.00743
clásico,71,popular,0.00739
defensa,71,popular,0.00739
secretario,71,popular,0.00739
ofrecimiento,71,popular,0.00739
Zulemita Menem,71,popular,0.00739
Ezeiza,70,popular,0.00728
Tiger Woods,70,popular,0.00728
taller,70,popular,0.00728
Máximo Kirchner,69,popular,0.00718
PJ,69,popular,0.00718
Alberto Fernández,33,lanacion,0.00708
obra,68,popular,0.00707
intención,68,popular,0.00707
Gustavo Posse,68,popular,0.00707
líder,68,popular,0.00707
protagonista,68,popular,0.00707
UCR,68,popular,0.00707
aumento,5,perfil,0.00706
River,5,perfil,0.00706
anillo,5,perfil,0.00706
triunfo,5,perfil,0.00706
partido,5,perfil,0.00706
Trump,5,perfil,0.00706
seguridad,5,perfil,0.00706
frase,5,perfil,0.00706
Pfizer,5,perfil,0.00706
dosis,5,perfil,0.00706
escuela,67,popular,0.00697
Espinoza,67,popular,0.00697
duelo,67,popular,0.00697
titularidad,67,popular,0.00697
refacción,67,popular,0.00697
Colombia,88,infobae,0.00695
estadio,7,todonoticias,0.00692
visita,7,todonoticias,0.00692
femicida,7,todonoticias,0.00692
Justicia,7,todonoticias,0.00692
medio,7,todonoticias,0.00692
marcha,7,todonoticias,0.00692
foto,7,todonoticias,0.00692
cambio,7,todonoticias,0.00692
cuenta,7,todonoticias,0.00692
advisory,87,infobae,0.00688
resultado,32,lanacion,0.00686
Estero,32,lanacion,0.00686
vacunación,86,infobae,0.0068
emisión,65,popular,0.00676
lunes,65,popular,0.00676
Dragon Ball,65,popular,0.00676
Nieve,65,popular,0.00676
ciudad,65,popular,0.00676
dinero,9,clarin,0.0067
padre,9,clarin,0.0067
plan,9,clarin,0.0067
soja,9,clarin,0.0067
productor,9,clarin,0.0067
cambio,9,clarin,0.0067
Femicidio,9,clarin,0.0067
semana,9,clarin,0.0067
superclásico,64,popular,0.00666
dosis,64,popular,0.00666
Copa,64,popular,0.00666
Misiones,31,lanacion,0.00665
mensaje,5,paginadoce,0.00664
Netflix,5,paginadoce,0.00664
Sputnik,5,paginadoce,0.00664
avión,5,paginadoce,0.00664
crimen,5,paginadoce,0.00664
Italia,5,paginadoce,0.00664
muertos,5,paginadoce,0.00664
Salud,5,paginadoce,0.00664
cine,5,paginadoce,0.00664
Ministerio,5,paginadoce,0.00664
Ciudad,63,popular,0.00655
futbol,63,popular,0.00655
venta,63,popular,0.00655
Venezuela,82,infobae,0.00648
diciembre,62,popular,0.00645
México,62,popular,0.00645
hectárea,61,popular,0.00634
noviembre,61,popular,0.00634
juez,61,popular,0.00634
sábado,61,popular,0.00634
VTV,61,popular,0.00634
Argentina,80,infobae,0.00632
estreno,4,telam,0.00632
debate,4,telam,0.00632
FMI,4,telam,0.00632
jugador,4,telam,0.00632
embajador,4,telam,0.00632
autoridad,4,telam,0.00632
Bolsonaro,4,telam,0.00632
jubilados,4,telam,0.00632
Macri,4,telam,0.00632
Colombia,4,telam,0.00632
acusado,4,telam,0.00632
sistema,4,telam,0.00632
hombre,4,telam,0.00632
provincia,4,telam,0.00632
vuelo,4,telam,0.00632
alimento,4,telam,0.00632
Uruguay,4,telam,0.00632
Liga,4,telam,0.00632
presidente,4,telam,0.00632
género,4,telam,0.00632
final,4,telam,0.00632
dni,4,telam,0.00632
precio,4,telam,0.00632
ataque,4,telam,0.00632
paz,4,telam,0.00632
diputado,4,telam,0.00632
alrededores,4,telam,0.00632
ingreso,4,telam,0.00632
España,4,telam,0.00632
paro,4,telam,0.00632
inicio,4,telam,0.00632
producción,4,telam,0.00632
enfermero,4,telam,0.00632
abril,4,telam,0.00632
Argentinos,4,telam,0.00632
sector,4,telam,0.00632
restricción,4,telam,0.00632
Schwartzman,4,telam,0.00632
invicto,60,popular,0.00624
concurso,60,popular,0.00624
carrera,60,popular,0.00624
precio,29,lanacion,0.00622
Paraguay,5,ambito,0.0062
educación,5,ambito,0.0062
martes,5,ambito,0.0062
River,5,ambito,0.0062
presidente,5,ambito,0.0062
aumento,5,ambito,0.0062
paso,5,ambito,0.0062
EE UU,5,ambito,0.0062
licitación,5,ambito,0.0062
adrs,5,ambito,0.0062
derrumbe,5,ambito,0.0062
suba,5,ambito,0.0062
jueves,5,ambito,0.0062
miércoles,5,ambito,0.0062
crédito,5,ambito,0.0062
pérdida,5,ambito,0.0062
historia,5,ambito,0.0062
paritaria,5,ambito,0.0062
Norte,5,ambito,0.0062
semana,5,ambito,0.0062
Messi,5,ambito,0.0062
cine,5,ambito,0.0062
avión,59,popular,0.00614
fotografía,59,popular,0.00614
canal,58,popular,0.00603
seguridad,58,popular,0.00603
muerte,58,popular,0.00603
piedra,58,popular,0.00603
Posadas,58,popular,0.00603
Juan,58,popular,0.00603
ARA,58,popular,0.00603
futbolista,58,popular,0.00603
peso,76,infobae,0.00601
Formosa,28,lanacion,0.006
Córdoba,28,lanacion,0.006
jueves,28,lanacion,0.006
jugador,8,clarin,0.00596
joven,8,clarin,0.00596
Dólar,8,clarin,0.00596
auto,8,clarin,0.00596
fin,8,clarin,0.00596
accidente,8,clarin,0.00596
Salud,8,clarin,0.00596
China,8,clarin,0.00596
Tiger Woods,8,clarin,0.00596
docente,8,clarin,0.00596
Pappo,8,clarin,0.00596
lista,57,popular,0.00593
río,57,popular,0.00593
descuento,57,popular,0.00593
ARBA,57,popular,0.00593
kilómetro,57,popular,0.00593
impuesto,57,popular,0.00593
fuerza,57,popular,0.00593
Messi,57,popular,0.00593
tripulante,57,popular,0.00593
cantidad,57,popular,0.00593
memoria,57,popular,0.00593
Diego Schwartzman,57,popular,0.00593
Google Chrome,57,popular,0.00593
vacunados,57,popular,0.00593
ruta,6,todonoticias,0.00593
vacunados,6,todonoticias,0.00593
semana,6,todonoticias,0.00593
público,6,todonoticias,0.00593
dinero,6,todonoticias,0.00593
enfermedad,6,todonoticias,0.00593
actor,6,todonoticias,0.00593
blue,6,todonoticias,0.00593
Estados,6,todonoticias,0.00593
dosis,6,todonoticias,0.00593
respuesta,6,todonoticias,0.00593
juicio,6,todonoticias,0.00593
lista,6,todonoticias,0.00593
plan,6,todonoticias,0.00593
familia,6,todonoticias,0.00593
provincia,6,todonoticias,0.00593
obra,6,todonoticias,0.00593
efeméride,6,todonoticias,0.00593
declaración,6,todonoticias,0.00593
Guadalupe Curual,6,todonoticias,0.00593
tapa,6,todonoticias,0.00593
Facebook,6,todonoticias,0.00593
oficial,6,todonoticias,0.00593
dolor,6,todonoticias,0.00593
Russo,56,popular,0.00582
prioridad,55,popular,0.00572
cuarto,55,popular,0.00572
Santiago Cáseres,55,popular,0.00572
normalidad,55,popular,0.00572
dengue,55,popular,0.00572
historia,4,perfil,0.00565
prensa,4,perfil,0.00565
red,4,perfil,0.00565
Ecuador,4,perfil,0.00565
detalle,4,perfil,0.00565
América,4,perfil,0.00565
argentinos,4,perfil,0.00565
futbol,4,perfil,0.00565
presidente,4,perfil,0.00565
panelista,4,perfil,0.00565
jugador,4,perfil,0.00565
estudio,4,perfil,0.00565
mercado,4,perfil,0.00565
economía,4,perfil,0.00565
femicidio,4,perfil,0.00565
agenda,4,perfil,0.00565
Guzmán,4,perfil,0.00565
guerra,4,perfil,0.00565
China Suárez,4,perfil,0.00565
Lorenzo,4,perfil,0.00565
clase,4,perfil,0.00565
Fernán Quirós,4,perfil,0.00565
busca,4,perfil,0.00565
prioridad,4,perfil,0.00565
derecho,4,perfil,0.00565
proyecto,4,perfil,0.00565
US,4,perfil,0.00565
mira,4,perfil,0.00565
Brasil,4,perfil,0.00565
hinchas,4,perfil,0.00565
campeón,54,popular,0.00562
Paraná,54,popular,0.00562
Banfield,54,popular,0.00562
Oscar Valdez,54,popular,0.00562
boxeo,54,popular,0.00562
amenaza,53,popular,0.00551
paso,53,popular,0.00551
sanción,53,popular,0.00551
Ginés,53,popular,0.00551
Fernández,53,popular,0.00551
clave,53,popular,0.00551
clase,52,popular,0.00541
futbol,68,infobae,0.00537
Pampa,25,lanacion,0.00536
Barcelona,4,paginadoce,0.00531
encuentro,4,paginadoce,0.00531
auto,4,paginadoce,0.00531
debate,4,paginadoce,0.00531
mesa,4,paginadoce,0.00531
presidente,4,paginadoce,0.00531
fecha,4,paginadoce,0.00531
paro,4,paginadoce,0.00531
pandemia,4,paginadoce,0.00531
salida,4,paginadoce,0.00531
Jair Bolsonaro,4,paginadoce,0.00531
libro,4,paginadoce,0.00531
calle,4,paginadoce,0.00531
Córdoba,4,paginadoce,0.00531
noche,4,paginadoce,0.00531
Johnson,4,paginadoce,0.00531
ataque,4,paginadoce,0.00531
aumento,4,paginadoce,0.00531
reunión,4,paginadoce,0.00531
López Obrador,4,paginadoce,0.00531
género,4,paginadoce,0.00531
Anses,4,paginadoce,0.00531
mano,4,paginadoce,0.00531
golpe,4,paginadoce,0.00531
Negri,51,popular,0.0053
UTA,51,popular,0.0053
Bíttolo,51,popular,0.0053
Domínguez,51,popular,0.0053
racing,51,popular,0.0053
Rafael Delgado,51,popular,0.0053
Copetti,51,popular,0.0053
mínima,51,popular,0.0053
City,51,popular,0.0053
juez,7,clarin,0.00521
inflación,7,clarin,0.00521
27F,7,clarin,0.00521
K,7,clarin,0.00521
Carla Vizzotti,7,clarin,0.00521
NBA,7,clarin,0.00521
alineación,7,clarin,0.00521
vuelta,7,clarin,0.00521
juicio,7,clarin,0.00521
Buenos Aires,7,clarin,0.00521
lunes,7,clarin,0.00521
Guadalupe,7,clarin,0.00521
familia,7,clarin,0.00521
MasterChef Celebrity,24,lanacion,0.00515
desafío,49,popular,0.0051
AMLO,48,popular,0.00499
vuelo,48,popular,0.00499
unidad,48,popular,0.00499
goleada,48,popular,0.00499
Lorenzo,4,ambito,0.00496
unidad,4,ambito,0.00496
soja,4,ambito,0.00496
autoridad,4,ambito,0.00496
AFIP,4,ambito,0.00496
Tucumán,4,ambito,0.00496
serie,4,ambito,0.00496
actividad,4,ambito,0.00496
rueda,4,ambito,0.00496
Australia,4,ambito,0.00496
marcha,4,ambito,0.00496
bolsa,4,ambito,0.00496
público,4,ambito,0.00496
paro,4,ambito,0.00496
declaración,4,ambito,0.00496
Trump,4,ambito,0.00496
Tierra,4,ambito,0.00496
Juan,4,ambito,0.00496
campaña,4,ambito,0.00496
despido,4,ambito,0.00496
Vizzotti,4,ambito,0.00496
dosis,4,ambito,0.00496
