palabra,freq,diario,por_noticia
gobierno,12,perfil,0.01881
gobierno,14,telam,0.01854
Alberto,15,ambito,0.01816
Alberto Fernández,8,eldestape,0.01782
marzo,8,eldestape,0.01782
Macri,8,eldestape,0.01782
River,24,clarin,0.01734
AstraZeneca,13,telam,0.01722
marzo,18,todonoticias,0.01703
vivo,5,lanacion,0.01634
Martín Soria,13,paginadoce,0.01621
Estados,5,lanacion,0.01618
Reino,5,lanacion,0.01618
pandemia,5,lanacion,0.01618
Argentina,22,clarin,0.0159
Boca,22,clarin,0.0159
juez,12,telam,0.01589
gobierno,13,ambito,0.01574
Maia,7,eldestape,0.01559
provincia,7,eldestape,0.01559
River,7,eldestape,0.01559
Martín Soria,21,clarin,0.01517
Alberto Fernández,16,todonoticias,0.01514
hijo,16,todonoticias,0.01514
pandemia,11,telam,0.01457
trabajador,12,ambito,0.01453
temporada,12,ambito,0.01453
Martín Soria,9,perfil,0.01411
hijo,9,perfil,0.01411
Maia,9,perfil,0.01411
Barcelona,4,lanacion,0.01399
Champions League,4,lanacion,0.01399
bundesliga,4,lanacion,0.01399
premier,4,lanacion,0.01399
mes,19,clarin,0.01373
dólar,19,clarin,0.01373
clave,19,clarin,0.01373
agresión,6,eldestape,0.01336
inflación,6,eldestape,0.01336
precio,6,eldestape,0.01336
juicio,10,telam,0.01325
video,14,todonoticias,0.01325
Martín Redrado,4,lanacion,0.01307
Oscar,4,lanacion,0.01307
actor,4,lanacion,0.01307
bar,4,lanacion,0.01307
polémica,4,lanacion,0.01307
EE UU,4,lanacion,0.01294
vacunación,4,lanacion,0.01294
justicia,8,perfil,0.01254
historia,8,perfil,0.01254
River,10,paginadoce,0.01247
premio,13,todonoticias,0.0123
mujer,13,todonoticias,0.0123
Boca,13,todonoticias,0.0123
River,13,todonoticias,0.0123
cuarentena,13,todonoticias,0.0123
muerte,13,todonoticias,0.0123
video,8,lanacion,0.0122
Ganancias,10,ambito,0.01211
Argentina,9,telam,0.01192
Reino,9,telam,0.01192
Liga,16,clarin,0.01156
casa,12,todonoticias,0.01135
Boca,9,paginadoce,0.01122
vacuna,9,paginadoce,0.01122
gobierno,9,paginadoce,0.01122
Sputnik,5,eldestape,0.01114
Ciudad,5,eldestape,0.01114
Chubut,5,eldestape,0.01114
incendio,5,eldestape,0.01114
video,5,eldestape,0.01114
Soria,5,eldestape,0.01114
proyecto,5,eldestape,0.01114
Argentina,7,perfil,0.01097
muerte,7,perfil,0.01097
mensaje,7,perfil,0.01097
Justicia,9,ambito,0.0109
Maia,9,ambito,0.0109
inflación,9,ambito,0.0109
Covid,9,ambito,0.0109
marzo,15,clarin,0.01084
Copa,15,clarin,0.01084
video,15,clarin,0.01084
Justicia,15,clarin,0.01084
horóscopo,7,lanacion,0.01067
presidente,8,telam,0.0106
causa,8,telam,0.0106
marzo,8,telam,0.0106
Buenos Aires,11,todonoticias,0.01041
red,11,todonoticias,0.01041
Maia,11,todonoticias,0.01041
auto,11,todonoticias,0.01041
alineación,14,clarin,0.01012
justicia,8,paginadoce,0.00998
Argentina,8,paginadoce,0.00998
Chubut,8,ambito,0.00969
récord,8,ambito,0.00969
mes,8,ambito,0.00969
obra,8,ambito,0.00969
Wall Street,8,ambito,0.00969
SP Merval,8,ambito,0.00969
Macri,8,ambito,0.00969
pandemia,8,ambito,0.00969
Martín Soria,10,todonoticias,0.00946
provincia,10,todonoticias,0.00946
nene,10,todonoticias,0.00946
pandemia,10,todonoticias,0.00946
hombre,10,todonoticias,0.00946
dólar,6,perfil,0.0094
política,6,perfil,0.0094
precio,6,perfil,0.0094
acuerdo,6,perfil,0.0094
Reino,6,perfil,0.0094
aumento,6,perfil,0.0094
ministro,6,perfil,0.0094
AstraZeneca,6,perfil,0.0094
mujer,6,perfil,0.0094
Alberto Fernández,6,perfil,0.0094
Brasil,6,perfil,0.0094
Guzmán,6,perfil,0.0094
casa,13,clarin,0.00939
Superclásico,13,clarin,0.00939
premio,13,clarin,0.00939
hijo,13,clarin,0.00939
chico,13,clarin,0.00939
Maia,13,clarin,0.00939
minuto,13,clarin,0.00939
Buenos Aires,7,telam,0.00927
mes,7,telam,0.00927
ministro,7,telam,0.00927
justicia,7,telam,0.00927
incendio,7,telam,0.00927
Justicia,7,telam,0.00927
Plata,6,lanacion,0.00915
receta,6,lanacion,0.00915
libro,4,eldestape,0.00891
ataque,4,eldestape,0.00891
búsqueda,4,eldestape,0.00891
nene,4,eldestape,0.00891
Brasil,4,eldestape,0.00891
febrero,4,eldestape,0.00891
cuerpo,4,eldestape,0.00891
Bolivia,7,paginadoce,0.00873
ministro,7,paginadoce,0.00873
precio,12,clarin,0.00867
ministro,12,clarin,0.00867
Brasil,9,todonoticias,0.00851
Justicia,9,todonoticias,0.00851
historia,9,todonoticias,0.00851
Argentina,7,ambito,0.00847
miércoles,7,ambito,0.00847
vuelo,7,ambito,0.00847
AstraZeneca,7,ambito,0.00847
directo,11,clarin,0.00795
Córdoba,11,clarin,0.00795
hombre,11,clarin,0.00795
Chubut,11,clarin,0.00795
superclásico,11,clarin,0.00795
dosis,6,telam,0.00795
UE,6,telam,0.00795
Chubut,6,telam,0.00795
campaña,6,telam,0.00795
expresidente,6,telam,0.00795
Bolivia,6,telam,0.00795
sector,6,telam,0.00795
Córdoba,6,telam,0.00795
Ciudad,6,telam,0.00795
futbol,5,perfil,0.00784
Macri,5,perfil,0.00784
Rusia,5,perfil,0.00784
Buenos Aires,5,perfil,0.00784
búsqueda,5,perfil,0.00784
partido,5,perfil,0.00784
detalle,8,todonoticias,0.00757
precio,8,todonoticias,0.00757
Alberto Fernández,6,paginadoce,0.00748
marzo,6,paginadoce,0.00748
copa,6,paginadoce,0.00748
par,6,paginadoce,0.00748
víctima,6,paginadoce,0.00748
libro,6,paginadoce,0.00748
clima,6,paginadoce,0.00748
Alemania,6,ambito,0.00726
ley,6,ambito,0.00726
Boca,6,ambito,0.00726
provincia,6,ambito,0.00726
economía,6,ambito,0.00726
lunes,6,ambito,0.00726
Dólar,6,ambito,0.00726
Estados,10,clarin,0.00723
Ciudad,10,clarin,0.00723
Brasil,10,clarin,0.00723
gol,10,clarin,0.00723
auto,10,clarin,0.00723
violencia,10,clarin,0.00723
mujer,5,telam,0.00662
prisión,5,telam,0.00662
niño,5,telam,0.00662
Italia,5,telam,0.00662
obra,5,telam,0.00662
Francia,5,telam,0.00662
Salud,5,telam,0.00662
muerte,5,telam,0.00662
ingreso,5,telam,0.00662
lista,5,telam,0.00662
medida,5,telam,0.00662
clave,5,telam,0.00662
Bolsonaro,5,telam,0.00662
5G,5,telam,0.00662
máxima,5,telam,0.00662
Áñez,5,telam,0.00662
restricción,5,telam,0.00662
grado,5,telam,0.00662
vacunación,5,telam,0.00662
frente,5,telam,0.00662
Fernández,5,telam,0.00662
vivo,7,todonoticias,0.00662
Pampita,7,todonoticias,0.00662
hinchas,7,todonoticias,0.00662
mensaje,7,todonoticias,0.00662
Formosa,7,todonoticias,0.00662
Grammy,7,todonoticias,0.00662
semana,7,todonoticias,0.00662
chico,7,todonoticias,0.00662
foto,7,todonoticias,0.00662
juez,9,clarin,0.0065
vuelo,4,perfil,0.00627
Cardona,4,perfil,0.00627
FMI,4,perfil,0.00627
Pampita,4,perfil,0.00627
marzo,4,perfil,0.00627
Jeanine Áñez,4,perfil,0.00627
Formosa,4,perfil,0.00627
Francisco,4,perfil,0.00627
covid,4,perfil,0.00627
robo,4,perfil,0.00627
Superclásico,4,perfil,0.00627
semana,4,perfil,0.00627
carta,4,perfil,0.00627
Bolivia,4,perfil,0.00627
Gallardo,4,perfil,0.00627
Macri,5,paginadoce,0.00623
incendio,5,paginadoce,0.00623
Chubut,5,paginadoce,0.00623
desafío,5,paginadoce,0.00623
pronóstico,5,paginadoce,0.00623
ataque,5,paginadoce,0.00623
cartelera,5,paginadoce,0.00623
juicio,5,paginadoce,0.00623
muerte,5,paginadoce,0.00623
Brasil,5,paginadoce,0.00623
efeméride,5,paginadoce,0.00623
Buenos Aires,5,paginadoce,0.00623
capital,5,ambito,0.00605
mejora,5,ambito,0.00605
demanda,5,ambito,0.00605
Alberto Fernández,5,ambito,0.00605
tarifas,5,ambito,0.00605
Massa,5,ambito,0.00605
baja,5,ambito,0.00605
vacunación,5,ambito,0.00605
Sputnik,5,ambito,0.00605
punto,5,ambito,0.00605
fondo,5,ambito,0.00605
Soria,5,ambito,0.00605
Fed,5,ambito,0.00605
EEUU,5,ambito,0.00605
Bolsonaro,5,ambito,0.00605
Bolivia,5,ambito,0.00605
semana,5,ambito,0.00605
Guzmán,5,ambito,0.00605
salario,5,ambito,0.00605
premio,5,ambito,0.00605
Oscar,5,ambito,0.00605
precio,5,ambito,0.00605
acción,5,ambito,0.00605
formación,5,ambito,0.00605
película,8,clarin,0.00578
TV,8,clarin,0.00578
ley,8,clarin,0.00578
nominación,8,clarin,0.00578
Oscar,8,clarin,0.00578
pandemia,8,clarin,0.00578
seguridad,8,clarin,0.00578
semana,8,clarin,0.00578
Cristina Kirchner,6,todonoticias,0.00568
futbolista,6,todonoticias,0.00568
look,6,todonoticias,0.00568
accidente,6,todonoticias,0.00568
Oscar,6,todonoticias,0.00568
dosis,6,todonoticias,0.00568
vacunación,6,todonoticias,0.00568
dólar,6,todonoticias,0.00568
AstraZeneca,6,todonoticias,0.00568
Córdoba,6,todonoticias,0.00568
familia,6,todonoticias,0.00568
joven,6,todonoticias,0.00568
Ciudad,6,todonoticias,0.00568
disco,6,todonoticias,0.00568
modelo,6,todonoticias,0.00568
ola,4,telam,0.0053
triunfo,4,telam,0.0053
gas,4,telam,0.0053
manifestante,4,telam,0.0053
partido,4,telam,0.0053
Madrid,4,telam,0.0053
balotaje,4,telam,0.0053
violencia,4,telam,0.0053
regreso,4,telam,0.0053
Macri,4,telam,0.0053
Maia,4,telam,0.0053
Chile,4,telam,0.0053
victoria,4,telam,0.0053
Mayo,4,telam,0.0053
víctima,4,telam,0.0053
serie,4,telam,0.0053
prueba,4,telam,0.0053
punta,4,telam,0.0053
lluvia,4,telam,0.0053
China,4,telam,0.0053
confinamiento,4,telam,0.0053
River,4,telam,0.0053
efeméride,4,telam,0.0053
paralelo,4,telam,0.0053
historia,4,telam,0.0053
Biden,4,telam,0.0053
tarifas,4,telam,0.0053
semana,4,telam,0.0053
final,4,telam,0.0053
calle,4,telam,0.0053
jugador,7,clarin,0.00506
venta,7,clarin,0.00506
AstraZeneca,7,clarin,0.00506
historia,7,clarin,0.00506
Rosario,7,clarin,0.00506
pelea,7,clarin,0.00506
cambio,7,clarin,0.00506
Covid,7,clarin,0.00506
Salud,4,paginadoce,0.00499
Ecuador,4,paginadoce,0.00499
Oscar,4,paginadoce,0.00499
viaje,4,paginadoce,0.00499
Paraguay,4,paginadoce,0.00499
mujer,4,paginadoce,0.00499
Tiempo,4,paginadoce,0.00499
voz,4,paginadoce,0.00499
Córdoba,4,paginadoce,0.00499
prisión,4,paginadoce,0.00499
aumento,4,paginadoce,0.00499
Copa Argentina,4,paginadoce,0.00499
Grammy,4,paginadoce,0.00499
Liga,4,paginadoce,0.00499
precio,4,paginadoce,0.00499
tarifas,4,paginadoce,0.00499
retorno,4,ambito,0.00484
adrs,4,ambito,0.00484
rachar,4,ambito,0.00484
partido,4,ambito,0.00484
audiencia,4,ambito,0.00484
fila,4,ambito,0.00484
México,4,ambito,0.00484
caída,4,ambito,0.00484
efecto,4,ambito,0.00484
Tesla,4,ambito,0.00484
mercado,4,ambito,0.00484
prisión,4,ambito,0.00484
banco,4,ambito,0.00484
Córdoba,4,ambito,0.00484
Chile,4,ambito,0.00484
Áñez,4,ambito,0.00484
propuesta,4,ambito,0.00484
clima,4,ambito,0.00484
UE,4,ambito,0.00484
promedio,4,ambito,0.00484
biocombustibles,4,ambito,0.00484
presidente,4,ambito,0.00484
gas,4,ambito,0.00484
Buenos Aires,4,ambito,0.00484
FMI,4,ambito,0.00484
acuerdo,4,ambito,0.00484
video,4,ambito,0.00484
recuperación,4,ambito,0.00484
Italia,4,ambito,0.00484
protocolo,4,ambito,0.00484
dosis,4,ambito,0.00484
decisión,4,ambito,0.00484
incendio,4,ambito,0.00484
pronóstico,4,ambito,0.00484
homenaje,4,ambito,0.00484
exportación,4,ambito,0.00484
justicia,4,ambito,0.00484
deuda,4,ambito,0.00484
aumento,4,ambito,0.00484
subas,4,ambito,0.00484
marca,5,todonoticias,0.00473
récord,5,todonoticias,0.00473
cárcel,5,todonoticias,0.00473
robo,5,todonoticias,0.00473
número,5,todonoticias,0.00473
reacción,5,todonoticias,0.00473
Mauricio Macri,5,todonoticias,0.00473
Pablo,5,todonoticias,0.00473
cambio,5,todonoticias,0.00473
partido,5,todonoticias,0.00473
ciudad,5,todonoticias,0.00473
víctima,5,todonoticias,0.00473
cine,5,todonoticias,0.00473
Sputnik,5,todonoticias,0.00473
incendio,5,todonoticias,0.00473
jugador,5,todonoticias,0.00473
MasterChef Celebrity,5,todonoticias,0.00473
imagen,5,todonoticias,0.00473
consejo,5,todonoticias,0.00473
causa,5,todonoticias,0.00473
cepa,5,todonoticias,0.00473
golpe,5,todonoticias,0.00473
cabeza,5,todonoticias,0.00473
ataque,5,todonoticias,0.00473
seguridad,5,todonoticias,0.00473
partido,6,clarin,0.00434
Rusia,6,clarin,0.00434
causa,6,clarin,0.00434
presidente,6,clarin,0.00434
Joe Biden,6,clarin,0.00434
soja,6,clarin,0.00434
robo,6,clarin,0.00434
reclamo,6,clarin,0.00434
niño,6,clarin,0.00434
acuerdo,6,clarin,0.00434
lista,6,clarin,0.00434
padre,6,clarin,0.00434
diputado,6,clarin,0.00434
Martín Guzmán,6,clarin,0.00434
China,6,clarin,0.00434
escuela,6,clarin,0.00434
vuelta,6,clarin,0.00434
actor,6,clarin,0.00434
proyecto,6,clarin,0.00434
menor,4,todonoticias,0.00378
programa,4,todonoticias,0.00378
Covid,4,todonoticias,0.00378
Facebook,4,todonoticias,0.00378
asignación,4,todonoticias,0.00378
Marcela Losardo,4,todonoticias,0.00378
escuela,4,todonoticias,0.00378
Patagonia,4,todonoticias,0.00378
vuelta,4,todonoticias,0.00378
momento,4,todonoticias,0.00378
avance,4,todonoticias,0.00378
clásico,4,todonoticias,0.00378
Superclásico,4,todonoticias,0.00378
mes,4,todonoticias,0.00378
venta,4,todonoticias,0.00378
búsqueda,4,todonoticias,0.00378
nafta,4,todonoticias,0.00378
Newell’s,4,todonoticias,0.00378
avión,4,todonoticias,0.00378
control,4,todonoticias,0.00378
Horacio Rodríguez Larreta,4,todonoticias,0.00378
estrella,4,todonoticias,0.00378
gol,4,todonoticias,0.00378
Día,4,todonoticias,0.00378
China,4,todonoticias,0.00378
Parque Avellaneda,4,todonoticias,0.00378
campaña,4,todonoticias,0.00378
local,4,todonoticias,0.00378
efeméride,4,todonoticias,0.00378
fecha,4,todonoticias,0.00378
contagio,4,todonoticias,0.00378
futuro,4,todonoticias,0.00378
versión,4,todonoticias,0.00378
lujo,4,todonoticias,0.00378
escándalo,4,todonoticias,0.00378
Godoy Cruz,4,todonoticias,0.00378
adolescente,4,todonoticias,0.00378
clase,4,todonoticias,0.00378
problema,4,todonoticias,0.00378
aumento,4,todonoticias,0.00378
salud,4,todonoticias,0.00378
WhatsApp,4,todonoticias,0.00378
ola,4,todonoticias,0.00378
Chubut,4,todonoticias,0.00378
K,4,todonoticias,0.00378
Italia,4,todonoticias,0.00378
Ganancias,4,todonoticias,0.00378
lesión,4,todonoticias,0.00378
Manaos,4,todonoticias,0.00378
fin,4,todonoticias,0.00378
bronca,5,clarin,0.00361
familia,5,clarin,0.00361
muerte,5,clarin,0.00361
carne,5,clarin,0.00361
nene,5,clarin,0.00361
debut,5,clarin,0.00361
Netflix,5,clarin,0.00361
aumento,5,clarin,0.00361
ola,5,clarin,0.00361
Grammy,5,clarin,0.00361
US,5,clarin,0.00361
libro,5,clarin,0.00361
denuncia,5,clarin,0.00361
fiesta,5,clarin,0.00361
horario,5,clarin,0.00361
hermano,5,clarin,0.00361
frente,5,clarin,0.00361
tipo,5,clarin,0.00361
mujer,5,clarin,0.00361
kirchnerismo,5,clarin,0.00361
Horacio Rodríguez Larreta,5,clarin,0.00361
Dólar,5,clarin,0.00361
cuenta,5,clarin,0.00361
vivo,5,clarin,0.00361
dosis,5,clarin,0.00361
miércoles,5,clarin,0.00361
Cristina Kirchner,5,clarin,0.00361
arte,5,clarin,0.00361
impuestos,4,clarin,0.00289
España,4,clarin,0.00289
Inglaterra,4,clarin,0.00289
Venezuela,4,clarin,0.00289
inflación,4,clarin,0.00289
Sergio Berni,4,clarin,0.00289
atentado,4,clarin,0.00289
Bolivia,4,clarin,0.00289
Sabina Frederic,4,clarin,0.00289
Mauricio Macri,4,clarin,0.00289
crisis,4,clarin,0.00289
asalto,4,clarin,0.00289
domingo,4,clarin,0.00289
década,4,clarin,0.00289
designación,4,clarin,0.00289
vip,4,clarin,0.00289
hospital,4,clarin,0.00289
riesgo,4,clarin,0.00289
paciente,4,clarin,0.00289
joven,4,clarin,0.00289
juicio,4,clarin,0.00289
versión,4,clarin,0.00289
problema,4,clarin,0.00289
funcionario,4,clarin,0.00289
red,4,clarin,0.00289
Chicago,4,clarin,0.00289
calle,4,clarin,0.00289
amor,4,clarin,0.00289
costo,4,clarin,0.00289
Sputnik,4,clarin,0.00289
oficial,4,clarin,0.00289
obra,4,clarin,0.00289
medio,4,clarin,0.00289
club,4,clarin,0.00289
