palabra,freq,diario,por_noticia
Astor,62,infobae,1.16711
Darwin,7,lanacion,1.16667
Desarrollo,7,infobae,1.16667
pulverizador,7,infobae,1.16667
suelo,7,infobae,1.16667
Diego,128,infobae,1.16664
fiscal,92,lanacion,1.15737
violencia,114,infobae,1.15538
puesto,44,infobae,1.14875
información,178,lanacion,1.14715
arte,55,infobae,1.14583
ejercicio,18,infobae,1.125
otoño,18,infobae,1.125
sal,18,infobae,1.125
salsa,18,infobae,1.125
infectados,337,lanacion,1.1196
evento,23,infobae,1.11907
campaña,61,lanacion,1.11885
dato,74,infobae,1.11093
empleo,88,infobae,1.10986
mente,22,infobae,1.1087
jugador,270,lanacion,1.10857
oportunidad,32,infobae,1.10133
Frida,33,lanacion,1.1
Barbuda,11,infobae,1.1
Lacoste,11,infobae,1.1
seguridad,19,infobae,1.09542
víctima,111,infobae,1.09367
Alberto Fernández,154,lanacion,1.09338
crecimiento,38,infobae,1.0844
autor,32,lanacion,1.06667
total,13,infobae,1.06358
Formosa,67,diariodeleuco,1.06349
estación,24,infobae,1.05594
estudiante,50,infobae,1.04697
senador,14,infobae,1.04624
ingreso,138,lanacion,1.04144
muestra,42,infobae,1.03426
turno,11,lanacion,1.03333
violencia,98,lanacion,1.03323
dueño,48,lanacion,1.02668
gobierno,64,diariodeleuco,1.01587
Estados,243,lanacion,1.01552
abril,36,lanacion,1.01462
causa,114,lanacion,1.01448
palabra,47,infobae,1.01166
ingreso,133,infobae,1.00761
librería,36,lanacion,1.00351
chico,71,lanacion,1.00047
contacto,6,lanacion,1
roca,16,lanacion,1
tarifa,6,lanacion,1
Baremboim,16,infobae,1
SARS,23,infobae,1
Universidad,23,infobae,1
avena,16,infobae,1
bienestar,16,infobae,1
cocinera,16,infobae,1
liderazgo,16,infobae,1
luna,23,infobae,1
oliva,16,infobae,1
taza,16,infobae,1
tomate,16,infobae,1
viajero,16,infobae,1
decisión,70,infobae,0.99871
madre,106,lanacion,0.9972
Formosa,145,infobae,0.99593
actividad,42,lanacion,0.99526
género,79,lanacion,0.99272
chico,135,infobae,0.99144
futbol,88,infobae,0.98876
unidad,36,lanacion,0.98756
metro,41,lanacion,0.98637
cine,76,infobae,0.98583
problema,59,lanacion,0.9844
barrio,34,lanacion,0.98229
resultado,49,lanacion,0.98189
impuesto,148,infobae,0.97531
presencia,18,infobae,0.97283
provincia,61,diariodeleuco,0.96825
Israel,17,infobae,0.96739
novela,29,lanacion,0.96667
Macri,74,lanacion,0.96567
cosa,132,lanacion,0.96455
superficie,30,lanacion,0.96121
atención,22,infobae,0.95652
turista,17,infobae,0.95161
novela,49,infobae,0.94852
población,54,infobae,0.94852
alimento,25,infobae,0.94597
Sol,17,lanacion,0.94583
ciencia,24,lanacion,0.94583
noche,69,infobae,0.94446
SEP,15,lanacion,0.9375
Pablo,28,lanacion,0.93333
jugador,83,infobae,0.93258
local,42,infobae,0.93231
miedo,49,lanacion,0.92257
Brasil,256,lanacion,0.92237
estrella,33,lanacion,0.92121
diseño,21,infobae,0.92016
diálogo,9,infobae,0.91666
discapacidad,21,infobae,0.91304
gobierno,378,eldestape,0.90865
gestión,46,infobae,0.90783
abuso,38,infobae,0.9072
participación,10,infobae,0.90375
cantidad,45,infobae,0.90098
ciberseguridad,9,infobae,0.9
función,27,infobae,0.89583
FMI,124,infobae,0.89386
presidente,56,diariodeleuco,0.88889
escuela,57,lanacion,0.88376
fenómeno,16,lanacion,0.88333
partícula,14,lanacion,0.875
Damp,14,infobae,0.875
Paleoceno,14,infobae,0.875
Pamella,14,infobae,0.875
abrigo,14,infobae,0.875
hoja,14,infobae,0.875
huevo,14,infobae,0.875
pimienta,14,infobae,0.875
receta,14,infobae,0.875
fiscal,119,infobae,0.87399
investigador,20,infobae,0.86957
economía,119,lanacion,0.86891
información,24,infobae,0.86875
década,34,lanacion,0.86843
fondo,15,lanacion,0.86826
Bowie,26,lanacion,0.86667
gol,77,infobae,0.86517
España,187,lanacion,0.85955
paso,46,infobae,0.85907
problema,84,infobae,0.85796
Justicia,121,infobae,0.8489
Cultura,42,infobae,0.84801
pantalla,49,lanacion,0.84494
pago,106,lanacion,0.8377
Cristina,113,lanacion,0.83633
relato,28,lanacion,0.83424
personal,5,lanacion,0.83333
puerta,25,lanacion,0.83333
Cruz,5,infobae,0.83333
Javier Rodríguez,5,infobae,0.83333
Museo,21,infobae,0.83333
explotación,5,infobae,0.83333
iniciativa,5,infobae,0.83333
maquinaria,5,infobae,0.83333
relevamiento,5,infobae,0.83333
respecto,5,infobae,0.83333
solución,5,infobae,0.83333
estilo,17,infobae,0.82917
usuario,43,lanacion,0.82692
gol,252,lanacion,0.82623
franja,426,lanacion,0.82558
final,236,lanacion,0.82495
camino,24,infobae,0.82441
impuesto,94,lanacion,0.82428
ejemplo,46,infobae,0.82199
feminismo,67,infobae,0.81728
relación,151,lanacion,0.81576
aplicación,54,lanacion,0.8144
librería,52,infobae,0.8143
huevo,13,lanacion,0.8125
neutrino,13,lanacion,0.8125
sonido,13,lanacion,0.8125
Indec,26,infobae,0.80861
respecto,151,lanacion,0.80223
motivo,21,infobae,0.80202
Córdoba,60,lanacion,0.8018
Antigua,8,infobae,0.8
Villa Gesell,8,infobae,0.8
descanso,8,infobae,0.8
futbol,212,lanacion,0.79962
aplicación,27,infobae,0.79962
ámbito,16,infobae,0.79494
Formosa,126,lanacion,0.78691
Universidad,18,lanacion,0.78509
medida,95,lanacion,0.78415
CoV,18,infobae,0.78261
punto,146,lanacion,0.7805
siglo,24,lanacion,0.77792
modelo,55,lanacion,0.77776
mano,76,infobae,0.77673
Instituto,17,infobae,0.77373
Artes,18,infobae,0.77083
jefe,126,infobae,0.77077
hecho,57,lanacion,0.76919
campo,28,lanacion,0.76893
club,184,lanacion,0.76835
Fernández,125,lanacion,0.76808
arte,23,lanacion,0.76667
mujer,318,eldestape,0.76442
pareja,140,lanacion,0.76247
vacuna,48,diariodeleuco,0.7619
programa,242,lanacion,0.76034
teléfono,40,lanacion,0.75929
partido,6000,popular,0.75633
peso,101,infobae,0.75549
dato,47,lanacion,0.75463
compañía,30,infobae,0.75403
literatura,40,infobae,0.75029
Vega,12,lanacion,0.75
Albóndigas,12,infobae,0.75
EEUU,12,infobae,0.75
Frida,36,infobae,0.75
Milán,12,infobae,0.75
OIT,12,infobae,0.75
desfile,12,infobae,0.75
habilidad,12,infobae,0.75
maquillador,12,infobae,0.75
maquillaje,12,infobae,0.75
pan,12,infobae,0.75
posición,12,infobae,0.75
preparación,12,infobae,0.75
compañía,55,lanacion,0.74988
infancia,26,infobae,0.74547
Maradona,81,infobae,0.74102
nitazoxanida,17,infobae,0.73913
desafío,30,infobae,0.73854
cabeza,25,lanacion,0.73678
habitación,23,lanacion,0.73529
Cristina,46,diariodeleuco,0.73016
mayoría,17,infobae,0.72359
futuro,8,lanacion,0.72072
función,56,lanacion,0.71992
papá,97,infobae,0.71908
acuerdo,93,infobae,0.71718
Banco,111,infobae,0.71613
sol,213,lanacion,0.7156
soja,24,infobae,0.71532
mujer,957,clarin,0.71525
Mar,22,infobae,0.71189
Reino,176,lanacion,0.71181
presidente,296,eldestape,0.71154
auto,63,infobae,0.70787
investigación,37,lanacion,0.70496
cantidad,156,lanacion,0.70217
fin,66,infobae,0.70101
cuerpo,40,lanacion,0.7004
Detroit,7,infobae,0.7
playa,7,infobae,0.7
visitante,7,infobae,0.7
producto,98,infobae,0.69755
minuto,5522,popular,0.69608
inclusión,15,infobae,0.69542
Chile,52,infobae,0.69505
torneo,190,lanacion,0.69277
gobernador,111,infobae,0.69145
tratamiento,21,infobae,0.69039
foto,123,lanacion,0.69008
causa,69,infobae,0.6892
evento,11,lanacion,0.6875
nido,11,lanacion,0.6875
sociedad,44,infobae,0.6872
contrato,42,lanacion,0.6865
promedio,56,lanacion,0.68459
cuento,30,lanacion,0.68289
cuenta,103,infobae,0.6818
música,142,lanacion,0.68064
lado,24,lanacion,0.67835
personaje,36,infobae,0.67768
tecnología,37,lanacion,0.67723
Nación,53,infobae,0.67592
abogado,90,infobae,0.67549
aire,32,infobae,0.67426
EFE,12,infobae,0.67391
papa,63,infobae,0.6729
foto,900,clarin,0.67265
frente,49,infobae,0.67161
Ganancias,107,infobae,0.67153
voz,46,infobae,0.66906
lector,23,lanacion,0.66795
AFV,4,lanacion,0.66667
Villa Crespo,4,lanacion,0.66667
boleto,4,lanacion,0.66667
fábrica,4,lanacion,0.66667
meta,4,lanacion,0.66667
objetivos,4,lanacion,0.66667
ojo,20,lanacion,0.66667
pasajero,4,lanacion,0.66667
sede,4,lanacion,0.66667
test,4,lanacion,0.66667
Alicia Kirchner,4,infobae,0.66667
Cañuelas,4,infobae,0.66667
agricultura,4,infobae,0.66667
tramo,4,infobae,0.66667
Ángeli,4,infobae,0.66667
viernes,50,infobae,0.66534
color,36,lanacion,0.66372
embajador,16,infobae,0.65968
salud,52,lanacion,0.65775
Policía,38,lanacion,0.65517
diagnóstico,15,infobae,0.65217
foto,641,todonoticias,0.65076
Francisco,56,infobae,0.65017
personaje,131,lanacion,0.64894
palabra,56,lanacion,0.64803
semana,181,lanacion,0.64564
vacuna,478,telam,0.6442
River,196,lanacion,0.64262
características,20,lanacion,0.64169
gobernador,99,lanacion,0.64107
capacidad,16,infobae,0.63967
luz,36,infobae,0.6384
tarde,215,lanacion,0.63643
expresidente,37,lanacion,0.63415
enero,34,lanacion,0.63282
decisión,83,lanacion,0.63247
sábado,35,infobae,0.63228
amigo,95,lanacion,0.62923
EC,10,lanacion,0.625
Scott,10,lanacion,0.625
ionósfera,10,lanacion,0.625
Carolina Herrera,10,infobae,0.625
Claudia Messina,10,infobae,0.625
París,10,infobae,0.625
RR,10,infobae,0.625
Reino,10,infobae,0.625
Reuters,10,infobae,0.625
Sal,10,infobae,0.625
berenjena,10,infobae,0.625
burocracia,10,infobae,0.625
estimulación,10,infobae,0.625
gerencia,10,infobae,0.625
objeto,10,infobae,0.625
pastelería,10,infobae,0.625
picar,10,infobae,0.625
prioridad,10,infobae,0.625
productividad,10,infobae,0.625
vacación,10,infobae,0.625
vitamina,10,infobae,0.625
mamá,52,lanacion,0.62447
prueba,22,infobae,0.62254
mujer,457,paginadoce,0.62177
tipo,33,lanacion,0.6215
escritor,47,lanacion,0.62028
institución,31,infobae,0.62025
gobernador,39,diariodeleuco,0.61905
libro,39,diariodeleuco,0.61905
mamá,68,infobae,0.61866
febrero,84,infobae,0.61827
kirchnerismo,79,lanacion,0.61379
elección,91,lanacion,0.61356
teatro,45,infobae,0.61293
Cámara,66,lanacion,0.61263
barbijo,14,infobae,0.6087
cáncer,14,infobae,0.6087
intendente,105,infobae,0.60694
músico,36,infobae,0.60536
Londres,13,infobae,0.60417
homicidio,35,lanacion,0.60345
médico,31,infobae,0.60285
dispositivo,20,lanacion,0.60096
muerte,79,infobae,0.60038
venta,70,lanacion,0.60032
terror,18,lanacion,0.6
AutoMac,6,infobae,0.6
Muñoz Realty,6,infobae,0.6
Prensa Villa Gesell,6,infobae,0.6
Ricky Regal,6,infobae,0.6
clima,6,infobae,0.6
título,116,lanacion,0.59938
efecto,18,infobae,0.59707
probabilidad,305,lanacion,0.59109
compromiso,19,infobae,0.59086
mujer,450,perfil,0.58978
blanqueo,20,lanacion,0.58824
OMS,177,lanacion,0.58804
dólar,510,ambito,0.58688
nivel,70,lanacion,0.58566
personal,23,infobae,0.58532
administración,14,infobae,0.58451
gobierno,427,paginadoce,0.58095
denuncia,60,lanacion,0.57931
acceso,16,infobae,0.57808
marca,26,infobae,0.57081
niño,188,lanacion,0.57065
bicicleta,10,infobae,0.57042
condición,16,infobae,0.56668
inspector,17,lanacion,0.56667
fuente,46,lanacion,0.56552
anticuerpo,13,infobae,0.56522
doctor,13,infobae,0.56522
lesión,13,infobae,0.56522
presión,13,infobae,0.56522
Rusia,170,lanacion,0.56287
vacuna,234,eldestape,0.5625
flujo,9,lanacion,0.5625
grabación,9,lanacion,0.5625
abuelo,27,infobae,0.5625
trigo,18,lanacion,0.55848
diputado,35,diariodeleuco,0.55556
posición,169,lanacion,0.5541
tabla,169,lanacion,0.5541
norte,113,lanacion,0.55306
jefe,60,lanacion,0.54944
clase,38,infobae,0.54554
instrumento,22,lanacion,0.54051
muerte,91,lanacion,0.53892
educación,32,infobae,0.53844
Poder,38,infobae,0.53521
vacuna,716,clarin,0.53513
gol,4238,popular,0.53422
literatura,16,lanacion,0.53333
delito,40,lanacion,0.53205
voz,38,lanacion,0.53059
cine,138,lanacion,0.53003
ambiente,18,lanacion,0.52941
febrero,35,lanacion,0.52913
inflación,76,lanacion,0.52877
moneda,76,lanacion,0.52744
vacuna,386,paginadoce,0.52517
domingo,33,infobae,0.52434
sueño,26,lanacion,0.5221
AstraZeneca,12,infobae,0.52174
HTLV,12,infobae,0.52174
laboratorio,12,infobae,0.52174
máscara,12,infobae,0.52174
nanopartícula,12,infobae,0.52174
polen,12,infobae,0.52174
proteína,12,infobae,0.52174
billetera,27,lanacion,0.51923
cámara,27,lanacion,0.51923
entrenador,46,infobae,0.51685
Italia,154,lanacion,0.51163
imagen,38,lanacion,0.51003
plantel,31,infobae,0.50952
trabajador,83,infobae,0.5093
aborto,30,infobae,0.50769
figura,34,infobae,0.50679
gobierno,385,perfil,0.50459
documental,26,infobae,0.50327
idea,59,lanacion,0.50325
Instagram,495,todonoticias,0.50254
riesgo,50,lanacion,0.50181
gobierno,372,telam,0.50135
memoria,26,lanacion,0.50094
Anderson,15,lanacion,0.5
FarView,8,lanacion,0.5
Martinville,8,lanacion,0.5
corteza,8,lanacion,0.5
dinosaurio,8,lanacion,0.5
figura,15,lanacion,0.5
hemisferio,8,lanacion,0.5
Adrián Escandar,8,infobae,0.5
Antártida,8,infobae,0.5
Biblioteca,8,infobae,0.5
Chanel,8,infobae,0.5
Dotación,8,infobae,0.5
Fendi,8,infobae,0.5
María Estela Tapia,8,infobae,0.5
Mercer,8,infobae,0.5
Pampas,5,infobae,0.5
Pan,8,infobae,0.5
Patricia Ramos,8,infobae,0.5
Península,8,infobae,0.5
QuedateVerano,5,infobae,0.5
Valu Ramallo,8,infobae,0.5
Virginia,8,infobae,0.5
Ximena Sáenz,8,infobae,0.5
acoso,8,infobae,0.5
ajo,8,infobae,0.5
angustia,8,infobae,0.5
bacteria,5,infobae,0.5
bandoneón,24,infobae,0.5
bola,8,infobae,0.5
bowl,8,infobae,0.5
caldo,8,infobae,0.5
caracterización,8,infobae,0.5
cebolla,8,infobae,0.5
científicos,8,infobae,0.5
cliente,5,infobae,0.5
colaborador,8,infobae,0.5
color,8,infobae,0.5
condimento,8,infobae,0.5
consejo,8,infobae,0.5
demanda,8,infobae,0.5
diente,8,infobae,0.5
diplomatura,5,infobae,0.5
encuestados,8,infobae,0.5
horno,8,infobae,0.5
humanocracia,8,infobae,0.5
ingrediente,8,infobae,0.5
innovación,8,infobae,0.5
intensidad,8,infobae,0.5
libra,8,infobae,0.5
mezcla,8,infobae,0.5
movilidad,5,infobae,0.5
naranja,8,infobae,0.5
negro,8,infobae,0.5
paseo,5,infobae,0.5
responsabilidad,8,infobae,0.5
respuesta,8,infobae,0.5
retorno,5,infobae,0.5
sartén,8,infobae,0.5
ser,8,infobae,0.5
stress,8,infobae,0.5
talento,8,infobae,0.5
verano,5,infobae,0.5
ácido,8,infobae,0.5
área,8,infobae,0.5
ejemplares,20,lanacion,0.49825
número,100,lanacion,0.49764
versión,27,lanacion,0.49636
pareja,54,infobae,0.4942
plazo,26,lanacion,0.49293
mujer,365,telam,0.49191
Londres,33,lanacion,0.49056
gobierno,656,clarin,0.49028
orden,252,lanacion,0.48837
lista,140,lanacion,0.48646
política,64,lanacion,0.48626
imagen,41,infobae,0.48524
Instagram,76,infobae,0.48408
futbolista,43,infobae,0.48315
región,33,lanacion,0.48217
India,145,lanacion,0.48173
proceso,35,lanacion,0.48088
presidente,643,clarin,0.48057
preocupación,140,lanacion,0.48027
síntoma,144,lanacion,0.47841
JCK,11,infobae,0.47826
reacción,11,infobae,0.47826
conductor,74,infobae,0.47819
funcionario,83,lanacion,0.4781
compra,57,lanacion,0.47761
Hospital,16,infobae,0.47674
prensa,16,infobae,0.47643
final,45,infobae,0.47642
ojo,15,infobae,0.47581
material,17,infobae,0.47459
deducción,74,infobae,0.47339
amor,211,lanacion,0.47282
mensaje,62,infobae,0.4727
crédito,16,lanacion,0.47059
desalojo,16,lanacion,0.47059
Instagram,59,lanacion,0.46927
competencia,10,infobae,0.46742
escenario,39,infobae,0.4673
interés,52,infobae,0.46525
proceso,33,infobae,0.46479
descuento,14,infobae,0.46452
profesor,12,lanacion,0.46382
NFT,24,lanacion,0.46154
organismo,136,lanacion,0.46154
cultura,22,infobae,0.45833
enero,71,infobae,0.45806
cocina,15,lanacion,0.45686
investigación,34,infobae,0.45667
candidato,38,lanacion,0.45631
temporada,53,infobae,0.45017
diseño,18,lanacion,0.44797
hijo,441,todonoticias,0.44772
ejemplo,37,lanacion,0.44613
Organización,134,lanacion,0.44518
promedio,57,infobae,0.44499
joven,37,lanacion,0.4447
humedad,229,lanacion,0.4438
agua,33,lanacion,0.4433
Turquía,133,lanacion,0.44186
cifras,133,lanacion,0.44186
propietario,15,lanacion,0.44118
príncipe,160,lanacion,0.44074
Boca,134,lanacion,0.43934
muertos,132,lanacion,0.43854
debate,23,lanacion,0.43828
pronóstico,226,lanacion,0.43798
IceCube,7,lanacion,0.4375
fragmento,7,lanacion,0.4375
mecanismo,7,lanacion,0.4375
nitrógeno,7,lanacion,0.4375
verano,7,lanacion,0.4375
jazz,21,infobae,0.4375
poema,21,infobae,0.4375
torneo,41,infobae,0.43522
AFIP,39,lanacion,0.43496
Curie,10,infobae,0.43478
carga,10,infobae,0.43478
riñón,10,infobae,0.43478
tela,10,infobae,0.43478
siglo,26,infobae,0.43368
brazo,13,lanacion,0.43333
librero,13,lanacion,0.43333
muestra,13,lanacion,0.43333
ritz,13,lanacion,0.43333
